	Unnamed: 0	doc_id	OID	GID	oriSent	genSent	repToken	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	isCorefKeep
159	159	pt/nt/46/nt_4609	8	6	No soldier ever serves in the army and pays his own salary.	No soldier ever stayed in the army and pays his own salary.	serves -> stayed	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
160	160	pt/nt/46/nt_4609	8	7	No soldier ever serves in the army and pays his own salary.	No soldier ever gets in the army and pays his own salary.	serves -> gets	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
161	161	pt/nt/46/nt_4609	8	8	No soldier ever serves in the army and pays his own salary.	No soldier ever spent in the army and pays his own salary.	serves -> spent	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
162	162	pt/nt/46/nt_4609	8	9	No soldier ever serves in the army and pays his own salary.	No soldier ever put in the army and pays his own salary.	serves -> put	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
163	163	pt/nt/46/nt_4609	8	10	No soldier ever serves in the army and pays his own salary.	No soldier ever stay in the army and pays his own salary.	serves -> stay	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
164	164	pt/nt/46/nt_4609	8	11	No soldier ever serves in the army and pays his own salary.	No soldier ever seen in the army and pays his own salary.	serves -> seen	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
165	165	pt/nt/46/nt_4609	8	12	No soldier ever serves in the army and pays his own salary.	No soldier ever comes in the army and pays his own salary.	serves -> comes	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
166	166	pt/nt/46/nt_4609	8	13	No soldier ever serves in the army and pays his own salary.	No soldier ever stationed in the army and pays his own salary.	serves -> stationed	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
167	167	pt/nt/46/nt_4609	8	14	No soldier ever serves in the army and pays his own salary.	No soldier ever ranks in the army and pays his own salary.	serves -> ranks	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
168	168	pt/nt/46/nt_4609	8	15	No soldier ever serves in the army and pays his own salary.	No soldier ever lives in the army and pays his own salary.	serves -> lives	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
169	169	pt/nt/46/nt_4609	8	16	No soldier ever serves in the army and pays his own salary.	No soldier ever live in the army and pays his own salary.	serves -> live	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
171	171	pt/nt/46/nt_4609	8	18	No soldier ever serves in the army and pays his own salary.	No soldier ever participates in the army and pays his own salary.	serves -> participates	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
172	172	pt/nt/46/nt_4609	8	19	No soldier ever serves in the army and pays his own salary.	No soldier ever used in the army and pays his own salary.	serves -> used	True	True	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	[[[0, 1], [9, 9]]]	[['No soldier', 'his']]	True
284	284	pt/nt/58/nt_5809	12	0	He will come the second time to bring salvation to those who are waiting for him.	He will work the second time to bring salvation to those who are waiting for him.	come -> work	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
285	285	pt/nt/58/nt_5809	12	1	He will come the second time to bring salvation to those who are waiting for him.	He will try the second time to bring salvation to those who are waiting for him.	come -> try	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
286	286	pt/nt/58/nt_5809	12	2	He will come the second time to bring salvation to those who are waiting for him.	He will use the second time to bring salvation to those who are waiting for him.	come -> use	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
287	287	pt/nt/58/nt_5809	12	3	He will come the second time to bring salvation to those who are waiting for him.	He will help the second time to bring salvation to those who are waiting for him.	come -> help	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
288	288	pt/nt/58/nt_5809	12	4	He will come the second time to bring salvation to those who are waiting for him.	He will like the second time to bring salvation to those who are waiting for him.	come -> like	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
289	289	pt/nt/58/nt_5809	12	5	He will come the second time to bring salvation to those who are waiting for him.	He will take the second time to bring salvation to those who are waiting for him.	come -> take	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
290	290	pt/nt/58/nt_5809	12	6	He will come the second time to bring salvation to those who are waiting for him.	He will ask the second time to bring salvation to those who are waiting for him.	come -> ask	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
291	291	pt/nt/58/nt_5809	12	7	He will come the second time to bring salvation to those who are waiting for him.	He will want the second time to bring salvation to those who are waiting for him.	come -> want	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
292	292	pt/nt/58/nt_5809	12	8	He will come the second time to bring salvation to those who are waiting for him.	He will love the second time to bring salvation to those who are waiting for him.	come -> love	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
293	293	pt/nt/58/nt_5809	12	9	He will come the second time to bring salvation to those who are waiting for him.	He will say the second time to bring salvation to those who are waiting for him.	come -> say	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
294	294	pt/nt/58/nt_5809	12	10	He will come the second time to bring salvation to those who are waiting for him.	He will know the second time to bring salvation to those who are waiting for him.	come -> know	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
295	295	pt/nt/58/nt_5809	12	11	He will come the second time to bring salvation to those who are waiting for him.	He will start the second time to bring salvation to those who are waiting for him.	come -> start	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
296	296	pt/nt/58/nt_5809	12	12	He will come the second time to bring salvation to those who are waiting for him.	He will look the second time to bring salvation to those who are waiting for him.	come -> look	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
297	297	pt/nt/58/nt_5809	12	13	He will come the second time to bring salvation to those who are waiting for him.	He will begin the second time to bring salvation to those who are waiting for him.	come -> begin	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
298	298	pt/nt/58/nt_5809	12	14	He will come the second time to bring salvation to those who are waiting for him.	He will live the second time to bring salvation to those who are waiting for him.	come -> live	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
299	299	pt/nt/58/nt_5809	12	15	He will come the second time to bring salvation to those who are waiting for him.	He will come the first time to bring salvation to those who are waiting for him.	second -> first	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
300	300	pt/nt/58/nt_5809	12	16	He will come the second time to bring salvation to those who are waiting for him.	He will come the last time to bring salvation to those who are waiting for him.	second -> last	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
301	301	pt/nt/58/nt_5809	12	17	He will come the second time to bring salvation to those who are waiting for him.	He will come the right time to bring salvation to those who are waiting for him.	second -> right	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
302	302	pt/nt/58/nt_5809	12	18	He will come the second time to bring salvation to those who are waiting for him.	He will come the third time to bring salvation to those who are waiting for him.	second -> third	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
303	303	pt/nt/58/nt_5809	12	19	He will come the second time to bring salvation to those who are waiting for him.	He will come the good time to bring salvation to those who are waiting for him.	second -> good	True	True	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	[[[15, 15], [0, 0]]]	[['him', 'He']]	True
390	390	pt/nt/45/nt_4509	13	0	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the children of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> children	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[[[1, 17], [10, 10]]]	[['the children of Israel, who tried to make themselves right with God by following the law', 'themselves']]	False
391	391	pt/nt/45/nt_4509	13	1	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the state of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> state	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
392	392	pt/nt/45/nt_4509	13	2	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the sons of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> sons	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[[[1, 17], [10, 10]]]	[['the sons of Israel, who tried to make themselves right with God by following the law', 'themselves']]	False
393	393	pt/nt/45/nt_4509	13	3	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the republic of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> republic	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
394	394	pt/nt/45/nt_4509	13	4	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the kingdom of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> kingdom	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
395	395	pt/nt/45/nt_4509	13	5	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the king of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> king	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
396	396	pt/nt/45/nt_4509	13	6	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the rest of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> rest	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
397	397	pt/nt/45/nt_4509	13	7	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the government of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> government	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
398	398	pt/nt/45/nt_4509	13	8	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the land of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> land	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
399	399	pt/nt/45/nt_4509	13	9	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the daughters of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> daughters	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[[[1, 17], [10, 10]]]	[['the daughters of Israel, who tried to make themselves right with God by following the law', 'themselves']]	False
400	400	pt/nt/45/nt_4509	13	10	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the council of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> council	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
401	401	pt/nt/45/nt_4509	13	11	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the army of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> army	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
402	402	pt/nt/45/nt_4509	13	12	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the laws of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> laws	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
403	403	pt/nt/45/nt_4509	13	13	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the house of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> house	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
404	404	pt/nt/45/nt_4509	13	14	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the church of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> church	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
405	405	pt/nt/45/nt_4509	13	15	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the members of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> members	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[[[1, 17], [10, 10]]]	[['the members of Israel, who tried to make themselves right with God by following the law', 'themselves']]	False
406	406	pt/nt/45/nt_4509	13	16	And the people of Israel, who tried to make themselves right with God by following the law, did not succeed.	And the assembly of Israel, who tried to make themselves right with God by following the law, did not succeed.	people -> assembly	False	False	[[[10, 10], [1, 17]]]	[['themselves', 'the people of Israel , who tried to make themselves right with God by following the law']]	[[[1, 4], [10, 10]]]	[['the people of Israel', 'themselves']]	[]	[]	False
